frn,firm_name,obs_date,y,ch_number,status,status_date,n_permissions,client_money,business_type
120967,Michael Ambrose Limited,2024-01-01,0,01602819,No longer authorised,10/10/2025,0,,Regulated
120973,Everall Rolfe Associates Limited,2016-01-01,0,01689133,Authorised,01/12/2001,8,Hold and control client money,Regulated
120973,Everall Rolfe Associates Limited,2017-01-01,0,01689133,Authorised,01/12/2001,8,Hold and control client money,Regulated
120973,Everall Rolfe Associates Limited,2018-01-01,0,01689133,Authorised,01/12/2001,8,Hold and control client money,Regulated
120973,Everall Rolfe Associates Limited,2019-01-01,0,01689133,Authorised,01/12/2001,8,Hold and control client money,Regulated
120973,Everall Rolfe Associates Limited,2020-01-01,0,01689133,Authorised,01/12/2001,8,Hold and control client money,Regulated
120973,Everall Rolfe Associates Limited,2021-01-01,0,01689133,Authorised,01/12/2001,8,Hold and control client money,Regulated
120973,Everall Rolfe Associates Limited,2022-01-01,0,01689133,Authorised,01/12/2001,8,Hold and control client money,Regulated
120973,Everall Rolfe Associates Limited,2023-01-01,0,01689133,Authorised,01/12/2001,8,Hold and control client money,Regulated
120973,Everall Rolfe Associates Limited,2024-01-01,0,01689133,Authorised,01/12/2001,8,Hold and control client money,Regulated
121003,MITCHELL PROCKTER (FINANCIAL SERVICES) LIMITED,2016-01-01,0,01630597,Authorised,01/12/2001,6,Not hold and not control client money,Regulated
121003,MITCHELL PROCKTER (FINANCIAL SERVICES) LIMITED,2017-01-01,0,01630597,Authorised,01/12/2001,6,Not hold and not control client money,Regulated
121003,MITCHELL PROCKTER (FINANCIAL SERVICES) LIMITED,2018-01-01,0,01630597,Authorised,01/12/2001,6,Not hold and not control client money,Regulated
121003,MITCHELL PROCKTER (FINANCIAL SERVICES) LIMITED,2019-01-01,0,01630597,Authorised,01/12/2001,6,Not hold and not control client money,Regulated
121003,MITCHELL PROCKTER (FINANCIAL SERVICES) LIMITED,2020-01-01,0,01630597,Authorised,01/12/2001,6,Not hold and not control client money,Regulated
121003,MITCHELL PROCKTER (FINANCIAL SERVICES) LIMITED,2021-01-01,0,01630597,Authorised,01/12/2001,6,Not hold and not control client money,Regulated
121003,MITCHELL PROCKTER (FINANCIAL SERVICES) LIMITED,2022-01-01,0,01630597,Authorised,01/12/2001,6,Not hold and not control client money,Regulated
121003,MITCHELL PROCKTER (FINANCIAL SERVICES) LIMITED,2023-01-01,0,01630597,Authorised,01/12/2001,6,Not hold and not control client money,Regulated
121003,MITCHELL PROCKTER (FINANCIAL SERVICES) LIMITED,2024-01-01,0,01630597,Authorised,01/12/2001,6,Not hold and not control client money,Regulated
121007,Messer & Matthews Ltd,2016-01-01,0,03055981,No longer authorised,30/01/2024,0,,Regulated
121007,Messer & Matthews Ltd,2017-01-01,0,03055981,No longer authorised,30/01/2024,0,,Regulated
121007,Messer & Matthews Ltd,2018-01-01,0,03055981,No longer authorised,30/01/2024,0,,Regulated
121007,Messer & Matthews Ltd,2019-01-01,0,03055981,No longer authorised,30/01/2024,0,,Regulated
121007,Messer & Matthews Ltd,2020-01-01,0,03055981,No longer authorised,30/01/2024,0,,Regulated
121007,Messer & Matthews Ltd,2021-01-01,0,03055981,No longer authorised,30/01/2024,0,,Regulated
121007,Messer & Matthews Ltd,2022-01-01,0,03055981,No longer authorised,30/01/2024,0,,Regulated
121007,Messer & Matthews Ltd,2023-01-01,0,03055981,No longer authorised,30/01/2024,0,,Regulated
121007,Messer & Matthews Ltd,2024-01-01,0,03055981,No longer authorised,30/01/2024,0,,Regulated
121012,Russell Ulyatt Financial Services Limited,2016-01-01,0,01184901,No longer authorised,30/05/2024,0,,Regulated
121012,Russell Ulyatt Financial Services Limited,2017-01-01,0,01184901,No longer authorised,30/05/2024,0,,Regulated
121012,Russell Ulyatt Financial Services Limited,2018-01-01,0,01184901,No longer authorised,30/05/2024,0,,Regulated
121012,Russell Ulyatt Financial Services Limited,2019-01-01,0,01184901,No longer authorised,30/05/2024,0,,Regulated
121012,Russell Ulyatt Financial Services Limited,2020-01-01,0,01184901,No longer authorised,30/05/2024,0,,Regulated
121012,Russell Ulyatt Financial Services Limited,2021-01-01,0,01184901,No longer authorised,30/05/2024,0,,Regulated
121012,Russell Ulyatt Financial Services Limited,2022-01-01,0,01184901,No longer authorised,30/05/2024,0,,Regulated
121012,Russell Ulyatt Financial Services Limited,2023-01-01,0,01184901,No longer authorised,30/05/2024,0,,Regulated
121012,Russell Ulyatt Financial Services Limited,2024-01-01,0,01184901,No longer authorised,30/05/2024,0,,Regulated
121020,C. McDonald Brown Limited,2016-01-01,0,01869913,No longer authorised,12/08/2025,0,,Regulated
121020,C. McDonald Brown Limited,2017-01-01,0,01869913,No longer authorised,12/08/2025,0,,Regulated
121020,C. McDonald Brown Limited,2018-01-01,0,01869913,No longer authorised,12/08/2025,0,,Regulated
121020,C. McDonald Brown Limited,2019-01-01,0,01869913,No longer authorised,12/08/2025,0,,Regulated
121020,C. McDonald Brown Limited,2020-01-01,0,01869913,No longer authorised,12/08/2025,0,,Regulated
121020,C. McDonald Brown Limited,2021-01-01,0,01869913,No longer authorised,12/08/2025,0,,Regulated
121020,C. McDonald Brown Limited,2022-01-01,0,01869913,No longer authorised,12/08/2025,0,,Regulated
121020,C. McDonald Brown Limited,2023-01-01,0,01869913,No longer authorised,12/08/2025,0,,Regulated
121020,C. McDonald Brown Limited,2024-01-01,0,01869913,No longer authorised,12/08/2025,0,,Regulated
121023,Harold Wilson Financial Services Limited,2016-01-01,0,00707710,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121023,Harold Wilson Financial Services Limited,2017-01-01,0,00707710,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121023,Harold Wilson Financial Services Limited,2018-01-01,0,00707710,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121023,Harold Wilson Financial Services Limited,2019-01-01,0,00707710,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121023,Harold Wilson Financial Services Limited,2020-01-01,0,00707710,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121023,Harold Wilson Financial Services Limited,2021-01-01,0,00707710,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121023,Harold Wilson Financial Services Limited,2022-01-01,0,00707710,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121023,Harold Wilson Financial Services Limited,2023-01-01,0,00707710,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121023,Harold Wilson Financial Services Limited,2024-01-01,0,00707710,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121066,Evans Hart Limited,2016-01-01,0,00864461,Authorised,01/12/2001,16,Not hold and not control client money,Regulated
121066,Evans Hart Limited,2017-01-01,0,00864461,Authorised,01/12/2001,16,Not hold and not control client money,Regulated
121066,Evans Hart Limited,2018-01-01,0,00864461,Authorised,01/12/2001,16,Not hold and not control client money,Regulated
121066,Evans Hart Limited,2019-01-01,0,00864461,Authorised,01/12/2001,16,Not hold and not control client money,Regulated
121066,Evans Hart Limited,2020-01-01,0,00864461,Authorised,01/12/2001,16,Not hold and not control client money,Regulated
121066,Evans Hart Limited,2021-01-01,0,00864461,Authorised,01/12/2001,16,Not hold and not control client money,Regulated
121066,Evans Hart Limited,2022-01-01,0,00864461,Authorised,01/12/2001,16,Not hold and not control client money,Regulated
121066,Evans Hart Limited,2023-01-01,0,00864461,Authorised,01/12/2001,16,Not hold and not control client money,Regulated
121066,Evans Hart Limited,2024-01-01,0,00864461,Authorised,01/12/2001,16,Not hold and not control client money,Regulated
121074,Cedar House Financial Services Limited,2016-01-01,0,02040424,Authorised,01/12/2001,14,Not hold and not control client money,Regulated
121074,Cedar House Financial Services Limited,2017-01-01,0,02040424,Authorised,01/12/2001,14,Not hold and not control client money,Regulated
121074,Cedar House Financial Services Limited,2018-01-01,0,02040424,Authorised,01/12/2001,14,Not hold and not control client money,Regulated
121074,Cedar House Financial Services Limited,2019-01-01,0,02040424,Authorised,01/12/2001,14,Not hold and not control client money,Regulated
121074,Cedar House Financial Services Limited,2020-01-01,0,02040424,Authorised,01/12/2001,14,Not hold and not control client money,Regulated
121074,Cedar House Financial Services Limited,2021-01-01,0,02040424,Authorised,01/12/2001,14,Not hold and not control client money,Regulated
121074,Cedar House Financial Services Limited,2022-01-01,0,02040424,Authorised,01/12/2001,14,Not hold and not control client money,Regulated
121074,Cedar House Financial Services Limited,2023-01-01,0,02040424,Authorised,01/12/2001,14,Not hold and not control client money,Regulated
121074,Cedar House Financial Services Limited,2024-01-01,0,02040424,Authorised,01/12/2001,14,Not hold and not control client money,Regulated
121098,Maestro Financial Services Limited,2016-01-01,0,1863834,No longer authorised,18/04/2018,0,,Regulated
121098,Maestro Financial Services Limited,2017-01-01,0,1863834,No longer authorised,18/04/2018,0,,Regulated
121098,Maestro Financial Services Limited,2018-01-01,0,1863834,No longer authorised,18/04/2018,0,,Regulated
121212,Aurea Financial Planning Limited,2016-01-01,0,01327039,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121212,Aurea Financial Planning Limited,2017-01-01,0,01327039,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121212,Aurea Financial Planning Limited,2018-01-01,0,01327039,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121212,Aurea Financial Planning Limited,2019-01-01,0,01327039,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121212,Aurea Financial Planning Limited,2020-01-01,0,01327039,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121212,Aurea Financial Planning Limited,2021-01-01,0,01327039,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121212,Aurea Financial Planning Limited,2022-01-01,0,01327039,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121212,Aurea Financial Planning Limited,2023-01-01,0,01327039,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121212,Aurea Financial Planning Limited,2024-01-01,0,01327039,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121213,Explore Wealth Management Limited,2016-01-01,0,01377389,No longer authorised,09/05/2023,0,,Regulated
121213,Explore Wealth Management Limited,2017-01-01,0,01377389,No longer authorised,09/05/2023,0,,Regulated
121213,Explore Wealth Management Limited,2018-01-01,0,01377389,No longer authorised,09/05/2023,0,,Regulated
121213,Explore Wealth Management Limited,2019-01-01,0,01377389,No longer authorised,09/05/2023,0,,Regulated
121213,Explore Wealth Management Limited,2020-01-01,0,01377389,No longer authorised,09/05/2023,0,,Regulated
121213,Explore Wealth Management Limited,2021-01-01,0,01377389,No longer authorised,09/05/2023,0,,Regulated
121213,Explore Wealth Management Limited,2022-01-01,0,01377389,No longer authorised,09/05/2023,0,,Regulated
121213,Explore Wealth Management Limited,2023-01-01,0,01377389,No longer authorised,09/05/2023,0,,Regulated
121258,Ressand Consulting Limited,2016-01-01,0,862602,No longer authorised,03/02/2016,0,,Regulated
121261,Willis Owen Limited,2016-01-01,0,03283706,Authorised,01/12/2001,4,Not hold and not control client money,Regulated
121261,Willis Owen Limited,2017-01-01,0,03283706,Authorised,01/12/2001,4,Not hold and not control client money,Regulated
121261,Willis Owen Limited,2018-01-01,0,03283706,Authorised,01/12/2001,4,Not hold and not control client money,Regulated
121261,Willis Owen Limited,2019-01-01,0,03283706,Authorised,01/12/2001,4,Not hold and not control client money,Regulated
121261,Willis Owen Limited,2020-01-01,0,03283706,Authorised,01/12/2001,4,Not hold and not control client money,Regulated
121261,Willis Owen Limited,2021-01-01,0,03283706,Authorised,01/12/2001,4,Not hold and not control client money,Regulated
121261,Willis Owen Limited,2022-01-01,0,03283706,Authorised,01/12/2001,4,Not hold and not control client money,Regulated
121261,Willis Owen Limited,2023-01-01,0,03283706,Authorised,01/12/2001,4,Not hold and not control client money,Regulated
121261,Willis Owen Limited,2024-01-01,0,03283706,Authorised,01/12/2001,4,Not hold and not control client money,Regulated
121328,Pension Potential Limited,2016-01-01,0,00873463,See full details,01/12/2001,10,Not hold and not control client money,Regulated
121328,Pension Potential Limited,2017-01-01,0,00873463,See full details,01/12/2001,10,Not hold and not control client money,Regulated
121328,Pension Potential Limited,2018-01-01,0,00873463,See full details,01/12/2001,10,Not hold and not control client money,Regulated
121328,Pension Potential Limited,2019-01-01,0,00873463,See full details,01/12/2001,10,Not hold and not control client money,Regulated
121328,Pension Potential Limited,2020-01-01,0,00873463,See full details,01/12/2001,10,Not hold and not control client money,Regulated
121328,Pension Potential Limited,2021-01-01,0,00873463,See full details,01/12/2001,10,Not hold and not control client money,Regulated
121328,Pension Potential Limited,2022-01-01,0,00873463,See full details,01/12/2001,10,Not hold and not control client money,Regulated
121328,Pension Potential Limited,2023-01-01,0,00873463,See full details,01/12/2001,10,Not hold and not control client money,Regulated
121328,Pension Potential Limited,2024-01-01,0,00873463,See full details,01/12/2001,10,Not hold and not control client money,Regulated
121358,ECS Financial Services Limited,2016-01-01,0,3735410,No longer authorised,31/05/2019,0,,Regulated
121358,ECS Financial Services Limited,2017-01-01,0,3735410,No longer authorised,31/05/2019,0,,Regulated
121358,ECS Financial Services Limited,2018-01-01,0,3735410,No longer authorised,31/05/2019,0,,Regulated
121358,ECS Financial Services Limited,2019-01-01,0,3735410,No longer authorised,31/05/2019,0,,Regulated
121397,Mason & Ball Services Limited,2016-01-01,0,01022077,No longer authorised,30/07/2024,0,,Regulated
121397,Mason & Ball Services Limited,2017-01-01,0,01022077,No longer authorised,30/07/2024,0,,Regulated
121397,Mason & Ball Services Limited,2018-01-01,0,01022077,No longer authorised,30/07/2024,0,,Regulated
121397,Mason & Ball Services Limited,2019-01-01,0,01022077,No longer authorised,30/07/2024,0,,Regulated
121397,Mason & Ball Services Limited,2020-01-01,0,01022077,No longer authorised,30/07/2024,0,,Regulated
121397,Mason & Ball Services Limited,2021-01-01,0,01022077,No longer authorised,30/07/2024,0,,Regulated
121397,Mason & Ball Services Limited,2022-01-01,0,01022077,No longer authorised,30/07/2024,0,,Regulated
121397,Mason & Ball Services Limited,2023-01-01,0,01022077,No longer authorised,30/07/2024,0,,Regulated
121397,Mason & Ball Services Limited,2024-01-01,0,01022077,No longer authorised,30/07/2024,0,,Regulated
121398,Leagold Limited,2016-01-01,0,01692041,Authorised,01/12/2001,13,Hold and control client money,Regulated
121398,Leagold Limited,2017-01-01,0,01692041,Authorised,01/12/2001,13,Hold and control client money,Regulated
121398,Leagold Limited,2018-01-01,0,01692041,Authorised,01/12/2001,13,Hold and control client money,Regulated
121398,Leagold Limited,2019-01-01,0,01692041,Authorised,01/12/2001,13,Hold and control client money,Regulated
121398,Leagold Limited,2020-01-01,0,01692041,Authorised,01/12/2001,13,Hold and control client money,Regulated
121398,Leagold Limited,2021-01-01,0,01692041,Authorised,01/12/2001,13,Hold and control client money,Regulated
121398,Leagold Limited,2022-01-01,0,01692041,Authorised,01/12/2001,13,Hold and control client money,Regulated
121398,Leagold Limited,2023-01-01,0,01692041,Authorised,01/12/2001,13,Hold and control client money,Regulated
121398,Leagold Limited,2024-01-01,0,01692041,Authorised,01/12/2001,13,Hold and control client money,Regulated
121412,Capital & Counties (Financial Services) Limited,2016-01-01,0,02033692,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121412,Capital & Counties (Financial Services) Limited,2017-01-01,0,02033692,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121412,Capital & Counties (Financial Services) Limited,2018-01-01,0,02033692,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121412,Capital & Counties (Financial Services) Limited,2019-01-01,0,02033692,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121412,Capital & Counties (Financial Services) Limited,2020-01-01,0,02033692,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121412,Capital & Counties (Financial Services) Limited,2021-01-01,0,02033692,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121412,Capital & Counties (Financial Services) Limited,2022-01-01,0,02033692,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121412,Capital & Counties (Financial Services) Limited,2023-01-01,0,02033692,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121412,Capital & Counties (Financial Services) Limited,2024-01-01,0,02033692,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121418,Lycetts Financial Services Limited,2016-01-01,0,02057974,Authorised,01/12/2001,9,Not hold and not control client money,Regulated
121418,Lycetts Financial Services Limited,2017-01-01,0,02057974,Authorised,01/12/2001,9,Not hold and not control client money,Regulated
121418,Lycetts Financial Services Limited,2018-01-01,0,02057974,Authorised,01/12/2001,9,Not hold and not control client money,Regulated
121418,Lycetts Financial Services Limited,2019-01-01,0,02057974,Authorised,01/12/2001,9,Not hold and not control client money,Regulated
121418,Lycetts Financial Services Limited,2020-01-01,0,02057974,Authorised,01/12/2001,9,Not hold and not control client money,Regulated
121418,Lycetts Financial Services Limited,2021-01-01,0,02057974,Authorised,01/12/2001,9,Not hold and not control client money,Regulated
121418,Lycetts Financial Services Limited,2022-01-01,0,02057974,Authorised,01/12/2001,9,Not hold and not control client money,Regulated
121418,Lycetts Financial Services Limited,2023-01-01,0,02057974,Authorised,01/12/2001,9,Not hold and not control client money,Regulated
121418,Lycetts Financial Services Limited,2024-01-01,0,02057974,Authorised,01/12/2001,9,Not hold and not control client money,Regulated
121476,Camberford Law Limited,2016-01-01,0,00608819,Authorised,01/12/2001,7,Hold and control client money,Regulated
121476,Camberford Law Limited,2017-01-01,0,00608819,Authorised,01/12/2001,7,Hold and control client money,Regulated
121476,Camberford Law Limited,2018-01-01,0,00608819,Authorised,01/12/2001,7,Hold and control client money,Regulated
121476,Camberford Law Limited,2019-01-01,0,00608819,Authorised,01/12/2001,7,Hold and control client money,Regulated
121476,Camberford Law Limited,2020-01-01,0,00608819,Authorised,01/12/2001,7,Hold and control client money,Regulated
121476,Camberford Law Limited,2021-01-01,0,00608819,Authorised,01/12/2001,7,Hold and control client money,Regulated
121476,Camberford Law Limited,2022-01-01,0,00608819,Authorised,01/12/2001,7,Hold and control client money,Regulated
121476,Camberford Law Limited,2023-01-01,0,00608819,Authorised,01/12/2001,7,Hold and control client money,Regulated
121476,Camberford Law Limited,2024-01-01,0,00608819,Authorised,01/12/2001,7,Hold and control client money,Regulated
121488,Christopher Trigg Limited,2016-01-01,0,01118999,No longer authorised,11/06/2025,0,,Regulated
121488,Christopher Trigg Limited,2017-01-01,0,01118999,No longer authorised,11/06/2025,0,,Regulated
121488,Christopher Trigg Limited,2018-01-01,0,01118999,No longer authorised,11/06/2025,0,,Regulated
121488,Christopher Trigg Limited,2019-01-01,0,01118999,No longer authorised,11/06/2025,0,,Regulated
121488,Christopher Trigg Limited,2020-01-01,0,01118999,No longer authorised,11/06/2025,0,,Regulated
121488,Christopher Trigg Limited,2021-01-01,0,01118999,No longer authorised,11/06/2025,0,,Regulated
121488,Christopher Trigg Limited,2022-01-01,0,01118999,No longer authorised,11/06/2025,0,,Regulated
121488,Christopher Trigg Limited,2023-01-01,0,01118999,No longer authorised,11/06/2025,0,,Regulated
121488,Christopher Trigg Limited,2024-01-01,0,01118999,No longer authorised,11/06/2025,0,,Regulated
121492,Peter Guy Limited,2016-01-01,0,00818430,No longer authorised,14/05/2026,0,,Regulated
121492,Peter Guy Limited,2017-01-01,0,00818430,No longer authorised,14/05/2026,0,,Regulated
121492,Peter Guy Limited,2018-01-01,0,00818430,No longer authorised,14/05/2026,0,,Regulated
121492,Peter Guy Limited,2019-01-01,0,00818430,No longer authorised,14/05/2026,0,,Regulated
121492,Peter Guy Limited,2020-01-01,0,00818430,No longer authorised,14/05/2026,0,,Regulated
121492,Peter Guy Limited,2021-01-01,0,00818430,No longer authorised,14/05/2026,0,,Regulated
121492,Peter Guy Limited,2022-01-01,0,00818430,No longer authorised,14/05/2026,0,,Regulated
121492,Peter Guy Limited,2023-01-01,0,00818430,No longer authorised,14/05/2026,0,,Regulated
121492,Peter Guy Limited,2024-01-01,0,00818430,No longer authorised,14/05/2026,0,,Regulated
121618,CMS Financial Management Limited,2016-01-01,0,00866375,No longer authorised,13/12/2024,0,,Regulated
121618,CMS Financial Management Limited,2017-01-01,0,00866375,No longer authorised,13/12/2024,0,,Regulated
121618,CMS Financial Management Limited,2018-01-01,0,00866375,No longer authorised,13/12/2024,0,,Regulated
121618,CMS Financial Management Limited,2019-01-01,0,00866375,No longer authorised,13/12/2024,0,,Regulated
121618,CMS Financial Management Limited,2020-01-01,0,00866375,No longer authorised,13/12/2024,0,,Regulated
121618,CMS Financial Management Limited,2021-01-01,0,00866375,No longer authorised,13/12/2024,0,,Regulated
121618,CMS Financial Management Limited,2022-01-01,0,00866375,No longer authorised,13/12/2024,0,,Regulated
121618,CMS Financial Management Limited,2023-01-01,0,00866375,No longer authorised,13/12/2024,0,,Regulated
121618,CMS Financial Management Limited,2024-01-01,0,00866375,No longer authorised,13/12/2024,0,,Regulated
121629,AMLP Financial Planning Ltd,2016-01-01,0,SC069376,No longer authorised,20/03/2023,0,,Regulated
121629,AMLP Financial Planning Ltd,2017-01-01,0,SC069376,No longer authorised,20/03/2023,0,,Regulated
121629,AMLP Financial Planning Ltd,2018-01-01,0,SC069376,No longer authorised,20/03/2023,0,,Regulated
121629,AMLP Financial Planning Ltd,2019-01-01,0,SC069376,No longer authorised,20/03/2023,0,,Regulated
121629,AMLP Financial Planning Ltd,2020-01-01,0,SC069376,No longer authorised,20/03/2023,0,,Regulated
121629,AMLP Financial Planning Ltd,2021-01-01,0,SC069376,No longer authorised,20/03/2023,0,,Regulated
121629,AMLP Financial Planning Ltd,2022-01-01,0,SC069376,No longer authorised,20/03/2023,0,,Regulated
121629,AMLP Financial Planning Ltd,2023-01-01,0,SC069376,No longer authorised,20/03/2023,0,,Regulated
121712,Jackson (Life & Pensions) Limited,2016-01-01,0,01175953,Authorised,01/12/2001,10,Not hold and not control client money,Regulated
121712,Jackson (Life & Pensions) Limited,2017-01-01,0,01175953,Authorised,01/12/2001,10,Not hold and not control client money,Regulated
121712,Jackson (Life & Pensions) Limited,2018-01-01,0,01175953,Authorised,01/12/2001,10,Not hold and not control client money,Regulated
121712,Jackson (Life & Pensions) Limited,2019-01-01,0,01175953,Authorised,01/12/2001,10,Not hold and not control client money,Regulated
121712,Jackson (Life & Pensions) Limited,2020-01-01,0,01175953,Authorised,01/12/2001,10,Not hold and not control client money,Regulated
121712,Jackson (Life & Pensions) Limited,2021-01-01,0,01175953,Authorised,01/12/2001,10,Not hold and not control client money,Regulated
121712,Jackson (Life & Pensions) Limited,2022-01-01,0,01175953,Authorised,01/12/2001,10,Not hold and not control client money,Regulated
121712,Jackson (Life & Pensions) Limited,2023-01-01,0,01175953,Authorised,01/12/2001,10,Not hold and not control client money,Regulated
121712,Jackson (Life & Pensions) Limited,2024-01-01,0,01175953,Authorised,01/12/2001,10,Not hold and not control client money,Regulated
121743,Andrew Kent & Partners Limited,2016-01-01,0,01367478,Authorised,01/12/2001,16,Not hold and not control client money,Regulated
121743,Andrew Kent & Partners Limited,2017-01-01,0,01367478,Authorised,01/12/2001,16,Not hold and not control client money,Regulated
121743,Andrew Kent & Partners Limited,2018-01-01,0,01367478,Authorised,01/12/2001,16,Not hold and not control client money,Regulated
121743,Andrew Kent & Partners Limited,2019-01-01,0,01367478,Authorised,01/12/2001,16,Not hold and not control client money,Regulated
121743,Andrew Kent & Partners Limited,2020-01-01,0,01367478,Authorised,01/12/2001,16,Not hold and not control client money,Regulated
121743,Andrew Kent & Partners Limited,2021-01-01,0,01367478,Authorised,01/12/2001,16,Not hold and not control client money,Regulated
121743,Andrew Kent & Partners Limited,2022-01-01,0,01367478,Authorised,01/12/2001,16,Not hold and not control client money,Regulated
121743,Andrew Kent & Partners Limited,2023-01-01,0,01367478,Authorised,01/12/2001,16,Not hold and not control client money,Regulated
121743,Andrew Kent & Partners Limited,2024-01-01,0,01367478,Authorised,01/12/2001,16,Not hold and not control client money,Regulated
121754,David Stock & Co Limited,2016-01-01,0,03836802,Authorised,01/12/2001,14,Not hold and not control client money,Regulated
121754,David Stock & Co Limited,2017-01-01,0,03836802,Authorised,01/12/2001,14,Not hold and not control client money,Regulated
121754,David Stock & Co Limited,2018-01-01,0,03836802,Authorised,01/12/2001,14,Not hold and not control client money,Regulated
121754,David Stock & Co Limited,2019-01-01,0,03836802,Authorised,01/12/2001,14,Not hold and not control client money,Regulated
121754,David Stock & Co Limited,2020-01-01,0,03836802,Authorised,01/12/2001,14,Not hold and not control client money,Regulated
121754,David Stock & Co Limited,2021-01-01,0,03836802,Authorised,01/12/2001,14,Not hold and not control client money,Regulated
121754,David Stock & Co Limited,2022-01-01,0,03836802,Authorised,01/12/2001,14,Not hold and not control client money,Regulated
121754,David Stock & Co Limited,2023-01-01,0,03836802,Authorised,01/12/2001,14,Not hold and not control client money,Regulated
121754,David Stock & Co Limited,2024-01-01,0,03836802,Authorised,01/12/2001,14,Not hold and not control client money,Regulated
121779,Franklin Templeton Investment Management Limited,2016-01-01,0,01902009,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121779,Franklin Templeton Investment Management Limited,2017-01-01,0,01902009,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121779,Franklin Templeton Investment Management Limited,2018-01-01,0,01902009,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121779,Franklin Templeton Investment Management Limited,2019-01-01,0,01902009,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121779,Franklin Templeton Investment Management Limited,2020-01-01,0,01902009,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121779,Franklin Templeton Investment Management Limited,2021-01-01,0,01902009,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121779,Franklin Templeton Investment Management Limited,2022-01-01,0,01902009,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121779,Franklin Templeton Investment Management Limited,2023-01-01,0,01902009,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121779,Franklin Templeton Investment Management Limited,2024-01-01,0,01902009,Authorised,01/12/2001,7,Not hold and not control client money,Regulated
121784,Henderson Investment Management Limited,2016-01-01,0,1795354,No longer authorised,27/04/2018,0,,Regulated
121784,Henderson Investment Management Limited,2017-01-01,0,1795354,No longer authorised,27/04/2018,0,,Regulated
121784,Henderson Investment Management Limited,2018-01-01,0,1795354,No longer authorised,27/04/2018,0,,Regulated
121795,WAYSTONE TRANSFER AGENCY SOLUTIONS (UK) LIMITED,2016-01-01,0,00934528,No longer authorised,20/05/2026,0,,Regulated
121795,WAYSTONE TRANSFER AGENCY SOLUTIONS (UK) LIMITED,2017-01-01,0,00934528,No longer authorised,20/05/2026,0,,Regulated
121795,WAYSTONE TRANSFER AGENCY SOLUTIONS (UK) LIMITED,2018-01-01,0,00934528,No longer authorised,20/05/2026,0,,Regulated
121795,WAYSTONE TRANSFER AGENCY SOLUTIONS (UK) LIMITED,2019-01-01,0,00934528,No longer authorised,20/05/2026,0,,Regulated
121795,WAYSTONE TRANSFER AGENCY SOLUTIONS (UK) LIMITED,2020-01-01,0,00934528,No longer authorised,20/05/2026,0,,Regulated
121795,WAYSTONE TRANSFER AGENCY SOLUTIONS (UK) LIMITED,2021-01-01,0,00934528,No longer authorised,20/05/2026,0,,Regulated
121795,WAYSTONE TRANSFER AGENCY SOLUTIONS (UK) LIMITED,2022-01-01,0,00934528,No longer authorised,20/05/2026,0,,Regulated
121795,WAYSTONE TRANSFER AGENCY SOLUTIONS (UK) LIMITED,2023-01-01,0,00934528,No longer authorised,20/05/2026,0,,Regulated
121795,WAYSTONE TRANSFER AGENCY SOLUTIONS (UK) LIMITED,2024-01-01,0,00934528,No longer authorised,20/05/2026,0,,Regulated
121803,abrdn Fund Managers Limited,2016-01-01,0,00740118,Authorised,01/12/2001,3,Hold and control client money,Regulated
121803,abrdn Fund Managers Limited,2017-01-01,0,00740118,Authorised,01/12/2001,3,Hold and control client money,Regulated
